County #,County,year,total_taxes,residential_taxes,total_taxes_per_capita,residential_taxes_per_capita,res_per_income,fips,region,res_percent,non_res_taxes,non_res_taxes_per_capita
4,Missoula,2010,137123690.06555015,83403141.19048,1252.6600959708965,761.9090968015639,0.02226271447822193,30063,Missoula,0.6082329111082865,53720548.875070155,490.75099916933254
4,Missoula,2011,140919712.71365002,85303878.18301989,1278.4036497323802,773.8646858235877,0.021160289766952178,30063,Missoula,0.6053367306840743,55615834.53063013,504.53896390879254
4,Missoula,2012,142022312.85770014,85953784.52300003,1279.0769834529665,774.1143290223806,0.019958984183056354,30063,Missoula,0.6052132428593935,56068528.33470011,504.96265443058587
4,Missoula,2013,146835145.12494022,88999750.94396995,1312.3286929451529,795.4289603443586,0.020689836157884337,30063,Missoula,0.6061202232492852,57835394.18097027,516.8997326007942
4,Missoula,2014,151294437.32037026,93842351.62334035,1341.3459817574694,831.9873717636764,0.02036284880558748,30063,Missoula,0.6202630664115332,57452085.6970299,509.35860999379304
4,Missoula,2015,157471136.6504902,97079754.20277031,1379.9458142777414,850.726065187184,0.018971987364243402,30063,Missoula,0.6164923697619611,60391382.44771989,529.2197490905575
4,Missoula,2016,160176785.58987504,98106293.78543024,1376.6569168546741,843.1852807466157,0.018886182108758226,30063,Missoula,0.6124875925318335,62070491.804444805,533.4716361080584
4,Missoula,2017,191094536.55096042,115931805.91414012,1621.3276138479457,983.6149250752154,0.020889573469436904,30063,Missoula,0.6066725297676098,75162730.6368203,637.7126887727303
4,Missoula,2018,191468609.2654199,117468045.86939967,1611.8107370543214,988.8631787711162,0.019980236444850037,30063,Missoula,0.6135107280513106,74000563.39602023,622.9475582832052
23,Musselshell,2002,3363030.1966170003,1177459.16588,772.5775779042041,270.4937206248564,0.01445657555593753,30065,Plains,0.3501185231891319,2185571.0307370005,502.0838572793477
23,Musselshell,2003,3573075.178469998,1351085.07511,819.3247370947025,309.81084042880076,0.015233277430124138,30065,Plains,0.3781294844427368,2221990.1033599977,509.51389666590177
23,Musselshell,2004,3701488.400740435,1383396.1737731076,847.0225173319074,316.5666301540292,0.014456607837282849,30065,Plains,0.37374051300454625,2318092.2269673273,530.4558871778781
23,Musselshell,2005,3849354.036870001,1461425.85307,890.4358169951424,338.0582588642147,0.014216896279682863,30065,Plains,0.3796548301538715,2387928.1838000007,552.3775581309278
23,Musselshell,2006,4001638.7861299985,1516231.522354,909.8769409117778,344.7547799804457,0.014183776483914723,30065,Plains,0.37890264548848845,2485407.2637759987,565.122160931332
23,Musselshell,2007,3921050.0191499987,1492942.0151,892.3645924328627,339.7683238734638,0.01276782703412298,30065,Plains,0.38075056625358694,2428108.0040499987,552.5962685593988
23,Musselshell,2008,4320214.075844998,1708987.5183349997,976.7610390786791,386.3865065193307,0.012953351814808917,30065,Plains,0.3955793598030755,2611226.557509998,590.3745325593484
23,Musselshell,2009,5113640.992500001,1547306.3656499998,1141.9475195399734,345.535141949531,0.011184727345110992,30065,Plains,0.3025840820502222,3566334.6268500006,796.4123775904425
23,Musselshell,2010,5756053.107845004,1564907.7217050001,1263.67796000988,343.55822649945117,0.010407324273472728,30065,Plains,0.27187166142928143,4191145.386140004,920.1197335104289
23,Musselshell,2011,5495061.140140002,1443118.1448100002,1157.8299916013489,304.0704055646861,0.00890879660721782,30065,Plains,0.2626209441544508,4051942.995330001,853.7595860366628
23,Musselshell,2012,5391240.712009998,1381271.2483599999,1149.2732278853118,294.45134264762305,0.008096786238518127,30065,Plains,0.25620656211527704,4009969.4636499984,854.8218852376888
23,Musselshell,2013,5907854.4385199975,1523951.6349699998,1262.0923816534923,325.56112688955346,0.008745275077298288,30065,Plains,0.2579534839304151,4383902.8035499975,936.5312547639389
23,Musselshell,2014,5699717.944339995,1554411.6073699968,1227.0652194488687,334.6418960968777,0.008595412610842597,30065,Plains,0.2727172857586011,4145306.3369699987,892.423323351991
23,Musselshell,2015,6796013.028890002,1803565.3869600012,1467.821388529158,389.53896046652295,0.009842855044641888,30065,Plains,0.2653858047789204,4992447.641930001,1078.282428062635
23,Musselshell,2016,6630407.351477194,1807479.2940599981,1425.5874761292612,388.6216499806489,0.010395519057577159,30065,Plains,0.27260456232109304,4822928.057417195,1036.9658261486122
23,Musselshell,2017,7574258.496360002,2187222.95489,1630.6261563745968,470.87684712378905,0.01176185586548648,30065,Plains,0.2887705715273811,5387035.541470002,1159.7493092508078
23,Musselshell,2018,7463568.434460002,2043785.5401599994,1604.723378727156,439.42927115889046,0.010187702392965558,30065,Plains,0.2738349032513252,5419782.894300003,1165.2941075682654
49,Park,2002,12805928.216278989,7209903.995085994,816.9130018039672,459.9326355630259,0.019349265590552264,30067,Mountains,0.5630129947098026,5596024.221192995,356.9803662409413
49,Park,2003,13819457.128860012,7964119.953759999,889.3401846232068,512.5246125078834,0.020321298139266666,30067,Mountains,0.5762975983425603,5855337.175100013,376.81557211532345
49,Park,2004,14660842.154695647,8477341.380439116,945.3118933971015,546.6078651388946,0.020191886367010012,30067,Mountains,0.5782301787980134,6183500.774256531,398.7040282582069
49,Park,2005,15096167.035119994,8760077.983800001,965.9074179486847,560.50150257854,0.01962009470374145,30067,Mountains,0.5802849136088916,6336089.051319992,405.4059153701447
49,Park,2006,16205408.922881018,9374765.432707,1032.84951707336,597.4993902298917,0.019260828827467966,30067,Mountains,0.578496073583828,6830643.490174018,435.3501268434683
49,Park,2007,17088543.73698001,9902948.203002999,1079.6401147953002,625.6601088579099,0.019299402876904515,30067,Mountains,0.5795080233532589,7185595.533977011,453.9800059373903
49,Park,2008,17553876.007434003,10820841.345131999,1104.2951690635382,680.7273115961248,0.019444039562726407,30067,Mountains,0.6164360133653338,6733034.662302004,423.56785746741343
49,Park,2009,17712025.953359988,10660159.37198,1125.4305472969875,677.3515930855255,0.020875667036091256,30067,Mountains,0.6018599679139336,7051866.581379987,448.078954211462
49,Park,2010,15937976.327229993,9743547.884333,1021.6651491814098,624.5864028418589,0.0184354632055676,30067,Mountains,0.6113415959644871,6194428.442896994,397.0787463395509
49,Park,2011,20033563.584554993,12455171.629719995,1291.488111433406,802.9378306936562,0.021278052097998976,30067,Mountains,0.6217152318982525,7578391.954834998,488.5502807397497
49,Park,2012,20396717.336610004,12729088.186499985,1307.9849516871877,816.2811457291256,0.021023309280317082,30067,Mountains,0.624075334105483,7667629.150110019,491.70380595806216
49,Park,2013,21020079.78059,12995747.413520003,1338.602800776285,827.5964728726997,0.021466487963303423,30067,Mountains,0.6182539528475202,8024332.367069999,511.0063279035853
49,Park,2014,21394412.858284988,13732761.385435008,1343.4482171607528,862.3398044229205,0.021235725419039043,30067,Mountains,0.6418854060824106,7661651.47284998,481.1084127378324
49,Park,2015,21337851.972134963,13599122.70164598,1333.1158298222517,849.6265588932887,0.019664130459166793,30067,Mountains,0.6373238843068662,7738729.270488983,483.48927092896304
49,Park,2016,21787305.85189185,13756723.291355995,1351.1507505049208,853.1301265957206,0.01895063848468434,30067,Mountains,0.6314100231057923,8030582.560535854,498.02062390920014
49,Park,2017,24263612.38775001,15621607.20609001,1476.0684017368299,950.3350289627698,0.020637077401013004,30067,Mountains,0.6438285839901112,8642005.18166,525.7333727740601
49,Park,2018,24821366.905329995,15834950.22201999,1483.112267287882,946.1609836293015,0.019665004901699493,30067,Mountains,0.6379564140208446,8986416.683310004,536.9512836585806
55,Petroleum,2002,686160.8650600001,134053.11178,1356.0491404347829,264.92709837944665,0.01923287113055954,30069,Plains,0.1953668864053883,552107.7532800001,1091.1220420553364
55,Petroleum,2003,763421.9642700001,144706.9434,1508.7390598221345,285.9821015810276,0.014647934345581535,30069,Plains,0.18955040616151483,618715.0208700001,1222.756958241107
55,Petroleum,2004,797743.8491399998,151593.74109,1537.0787073988436,292.0881331213873,0.015306314730411955,30069,Plains,0.1900280914148372,646150.1080499998,1244.9905742774563
55,Petroleum,2005,754158.54402,142092.79273,1532.8425691463415,288.80648928861785,0.012982438805847417,30069,Plains,0.1884123621706681,612065.75129,1244.0360798577235
55,Petroleum,2006,691342.833133,129742.12213599999,1396.6521881474746,262.10529724444444,0.013171789049340101,30069,Plains,0.1876668360732689,561600.710997,1134.54689090303
55,Petroleum,2007,676535.1506560001,127649.931276,1439.436490757447,271.5955984595745,0.01120227567143484,30069,Plains,0.1886818905894611,548885.2193800001,1167.8408922978724
55,Petroleum,2008,840492.1464299998,159422.57043000002,1747.3849198128894,331.4398553638254,0.009738703141722664,30069,Plains,0.18967764435057394,681069.5759999999,1415.945064449064
55,Petroleum,2009,861752.97372,156935.50719,1765.8872412295082,321.58915407786884,0.010119648387283983,30069,Plains,0.18211194156086702,704817.46653,1444.2980871516393
55,Petroleum,2010,823447.8646399999,149338.85748,1683.9424634764825,305.3964365644172,0.010872077568433315,30069,Plains,0.18135799956842308,674109.0071599999,1378.5460269120654
55,Petroleum,2011,823083.2914999998,145144.22256,1679.7618193877547,296.2126991020408,0.00797232904317258,30069,Plains,0.176342083552063,677939.0689399998,1383.5491202857138
55,Petroleum,2012,846702.25485,153339.74429000003,1679.9647913690476,304.2455243849207,0.00722550863679201,30069,Plains,0.181102321874843,693362.51056,1375.719266984127
55,Petroleum,2013,871169.0225599998,155087.95036,1728.509965396825,307.7141872222222,0.006069978487671233,30069,Plains,0.17802280194061726,716081.0721999998,1420.7957781746027
55,Petroleum,2014,818442.9919800011,163436.47776,1677.1372786475433,334.91081508196726,0.006221174594039054,30069,Plains,0.1996919508891019,655006.5142200011,1342.226463565576
55,Petroleum,2015,748529.9837100031,214603.72011000005,1579.1771808227913,452.75046436708874,0.008142499624753378,30069,Plains,0.2867002321621658,533926.263600003,1126.4267164557027
55,Petroleum,2016,769282.9507800051,216550.86111000003,1563.5832332926932,440.1440266463415,0.01060743870242469,30069,Plains,0.28149702380695024,552732.089670005,1123.4392066463517
55,Petroleum,2017,1012101.8711999988,291449.66661,1980.6298849315044,570.3515980626223,0.016338696412714432,30069,Plains,0.2879647542439998,720652.2045899988,1410.278286868882
55,Petroleum,2018,1101075.1795500002,318390.66657000006,2146.3453792397663,620.6445742105265,0.017350044497302604,30069,Plains,0.28916342179298193,782684.5129800001,1525.7008050292397
11,Phillips,2002,5048891.190783,890926.3689819996,1151.925893402464,203.26862171617603,0.01003521478916422,30071,Plains,0.17645980777094775,4157964.8218010003,948.6572716862879
11,Phillips,2003,5372650.535140001,1008079.7244299998,1244.53336463748,233.5139505281445,0.01018745994997625,30071,Plains,0.1876317318308013,4364570.810710002,1011.0194141093355
11,Phillips,2004,5754886.767200001,1047564.6071900001,1339.903787473807,243.9032845611176,0.009457456324052508,30071,Plains,0.18203044639567864,4707322.160010001,1096.0005029126894
11,Phillips,2005,5686216.503620001,1043103.5123299999,1344.8951049243142,246.7132242975402,0.009456881735705025,30071,Plains,0.18344421315402462,4643112.99129,1098.181880626774
11,Phillips,2006,5538808.68148,1022914.8074900002,1329.526807844455,245.53884001200197,0.009637047854706815,30071,Plains,0.18468137578217844,4515893.873989999,1083.9879678324533
11,Phillips,2007,5633305.26126,1057834.3285700001,1343.5023279895063,252.2857926472693,0.008731319878584283,30071,Plains,0.18778217751569076,4575470.93269,1091.216535342237
11,Phillips,2008,5864922.868109996,1110734.2108000005,1402.4205806097552,265.59880698230523,0.008741120727158262,30071,Plains,0.1893859878088969,4754188.657309996,1136.82177362745
11,Phillips,2009,6003873.788949999,987084.4924999999,1415.3403557166428,232.6931854078265,0.007705637768444718,30071,Plains,0.16440793514292518,5016789.296449999,1182.6471703088164
11,Phillips,2010,6596002.888350002,1107517.84348,1551.2706698847605,260.46985970837255,0.008113386641368448,30071,Plains,0.16790742245369863,5488485.044870001,1290.800810176388
11,Phillips,2011,6631523.448619995,1029647.2030699995,1584.2148706688952,245.97400933349246,0.006884417185314448,30071,Plains,0.15526556017596027,5601876.245549995,1338.2408613354028
11,Phillips,2012,7257734.662630001,1108050.6858199993,1761.1586174787676,268.8790793059935,0.0071386739026401535,30071,Plains,0.15267169954908114,6149683.976810002,1492.2795381727742
11,Phillips,2013,7908264.364569985,1217169.8658300005,1901.9394816185631,292.7296454617606,0.007584416205018603,30071,Plains,0.15391112508619134,6691094.498739985,1609.2098361568026
11,Phillips,2014,7834308.7436999995,1283714.2534600012,1878.7311135971222,307.8451447146286,0.008333696359103871,30071,Plains,0.16385801165831085,6550594.490239998,1570.8859688824937
11,Phillips,2015,8440407.570430005,1646200.6318700013,2035.7953618982162,397.05755713217593,0.010149264988501787,30071,Plains,0.1950380497782211,6794206.938560003,1638.7378047660404
11,Phillips,2016,8584737.138780037,1653205.1961100001,2087.7279033998143,402.0440652018483,0.01085278800045953,30071,Plains,0.19257493495542655,6931531.942670037,1685.683838197966
11,Phillips,2017,9348637.082989996,1842206.4446299989,2270.1887039800863,447.35464901165585,0.012142866665106675,30071,Plains,0.19705615142360428,7506430.638359997,1822.8340549684303
11,Phillips,2018,9167813.670049984,1987565.7229099998,2250.3224521477623,487.86591136720665,0.012454355734203072,30071,Plains,0.2167982241396452,7180247.947139984,1762.4565407805558
26,Pondera,2002,6475985.412852003,1793337.3457240004,1030.387496078282,285.3360931939539,0.01321555314132013,30073,Plains,0.2769211527507472,4682648.067128003,745.0514028843281
26,Pondera,2003,6556781.080031001,1869976.718999,1052.7907964083174,300.25316618481054,0.012996780087566027,30073,Plains,0.28519736989452127,4686804.361032001,752.5376302235069
26,Pondera,2004,6660228.177169994,1893838.6857900003,1084.7277161514648,308.44278270195446,0.011927814112990083,30073,Plains,0.28435042094829754,4766389.491379994,776.2849334495104
26,Pondera,2005,6726781.182819995,1903201.9134300002,1094.1413765159393,309.56439710962917,0.011050350771816759,30073,Plains,0.282929065433364,4823579.269389994,784.5769794063101
26,Pondera,2006,6897982.8315699985,1973551.99651,1117.6252157436809,319.75891064646794,0.010863628838142524,30073,Plains,0.2861056695411946,4924430.835059999,797.866305097213
26,Pondera,2007,7156948.629930001,2040057.8784400001,1160.1472896628304,330.69506863997407,0.010631613971003618,30073,Plains,0.2850457623670205,5116890.751490001,829.4522210228563
26,Pondera,2008,7533409.069910009,2197187.8018199997,1231.5528968301471,359.19369001471307,0.009897643606362418,30073,Plains,0.29165916538317577,5336221.26809001,872.359206815434
26,Pondera,2009,7843226.352699994,2042471.3352599996,1283.8805619086584,334.33808074316573,0.00975741710383375,30073,Plains,0.26041213697178184,5800755.017439995,949.5424811654926
26,Pondera,2010,8167609.070439,2143422.6109289997,1325.6953530983606,347.90173850495046,0.009565818918686486,30073,Plains,0.2624296281131625,6024186.45951,977.7936145934101
26,Pondera,2011,8279035.970337996,2038345.2128680004,1336.837715216857,329.13696316292595,0.008010348076222964,30073,Plains,0.24620562347729283,6240690.757469996,1007.7007520539312
26,Pondera,2012,8631101.060269982,2150694.2239200007,1403.202903636804,349.6495242919852,0.008916790593210504,30073,Plains,0.2491795900548437,6480406.836349981,1053.5533793448187
26,Pondera,2013,8975418.012120007,2119689.0414200006,1443.6895628309485,340.95046508283747,0.00858184124268716,30073,Plains,0.23616605249556807,6855728.970700006,1102.739097748111
26,Pondera,2014,9096478.516969994,2253947.1867099996,1482.235378355873,367.27182445983374,0.009227806836720488,30073,Plains,0.24778238991112153,6842531.330259994,1114.9635538960392
26,Pondera,2015,9896470.524950005,2642935.48298,1623.1704977775964,433.4812994882729,0.011044905691754774,30073,Plains,0.2670583897882474,7253535.041970005,1189.6891982893235
26,Pondera,2016,10041615.920906063,2654136.2981000002,1664.7241248186444,440.00933323938995,0.010817534992561799,30073,Plains,0.26431366415581004,7387479.622806063,1224.7147915792546
26,Pondera,2017,10660418.983234001,2931063.665801998,1782.6787597381274,490.1444257193977,0.012758455027758062,30073,Plains,0.2749482614531174,7729355.317432003,1292.5343340187296
26,Pondera,2018,11100141.355819996,3059779.498262004,1858.6974808807763,512.3542361456805,0.012094276932504344,30073,Plains,0.2756523002887444,8040361.857557992,1346.3432447350958
9,Powder River,2002,2197886.203440002,435716.39233600005,1198.411234154854,237.57709505779718,0.0133700448720734,30075,Plains,0.19824338114231865,1762169.8111040022,960.8341390970568
9,Powder River,2003,2207976.692040001,460611.16645,1201.9470288731634,250.7409724823081,0.011900252323929108,30075,Plains,0.20861233187404285,1747365.5255900011,951.2060563908553
9,Powder River,2004,2392086.237988237,504687.2353834931,1337.1080145266835,282.1057771847362,0.013400436391681089,30075,Plains,0.21098204043343313,1887399.0026047437,1055.0022373419474
9,Powder River,2005,2378327.1186900004,513162.1170599999,1367.6406662967224,295.0903490856814,0.012812076924574936,30075,Plains,0.2157659949412902,1865165.0016300005,1072.5503172110411
9,Powder River,2006,2481999.679689999,534923.66061,1383.5003788684498,298.1737238628763,0.014941584330325969,30075,Plains,0.21552124482014912,1947076.019079999,1085.3266550055737
9,Powder River,2007,2894352.5377100003,628811.1688999999,1643.5846324304375,357.07618904031796,0.015479571879769581,30075,Plains,0.21725451917391952,2265541.3688100004,1286.5084433901195
9,Powder River,2008,2445889.3165700003,541685.36153,1392.8754650170845,308.47685736332573,0.01352421445409832,30075,Plains,0.2214676509931504,1904203.9550400004,1084.3986076537587
9,Powder River,2009,2529722.92112,500776.70999,1455.5367785500575,288.13389527617954,0.012451247171486114,30075,Plains,0.19795713823405134,2028946.2111300002,1167.402883273878
9,Powder River,2010,2855928.465809999,528452.4721000001,1642.282038993674,303.88296267970105,0.011247977355157297,30075,Plains,0.18503701280561322,2327475.993709999,1338.399076313973
9,Powder River,2011,3718641.923509999,460415.4051,2139.609852422324,264.9110501150748,0.009133776485875258,30075,Plains,0.1238127828843002,3258226.518409999,1874.698802307249
9,Powder River,2012,2959011.8413200006,372725.42583,1687.9702460467772,212.62146367940673,0.006460944475203245,30075,Plains,0.12596280306324462,2586286.4154900005,1475.3487823673704
9,Powder River,2013,3694603.33653,374290.4373899999,2107.58889705077,213.51422555048484,0.005972211472268316,30075,Plains,0.10130734027364799,3320312.89914,1894.0746715002851
9,Powder River,2014,4237950.600469998,392064.7346700001,2384.890602402925,220.63294016319645,0.006280471833370712,30075,Plains,0.09251281377053315,3845885.865799998,2164.2576622397287
9,Powder River,2015,4856993.978499999,472300.5018100001,2747.1685398755653,267.13829287895936,0.006803032075045014,30075,Plains,0.09724131919880662,4384693.476689999,2480.030246996606
9,Powder River,2016,4917583.4672599975,475907.34751999995,2818.099408171918,272.7262736504298,0.007602718141763981,30075,Plains,0.09677666900591893,4441676.119739997,2545.3731345214883
9,Powder River,2017,6030869.544739998,550346.1823500001,3458.0673995068796,315.5654715309634,0.009675055506038713,30075,Plains,0.09125486437192144,5480523.362389998,3142.5019279759163
9,Powder River,2018,5528762.127590003,547082.6573900001,3221.8893517424262,318.81273740675994,0.00981595897279937,30075,Plains,0.0989521062336741,4981679.470200003,2903.0766143356664
28,Powell,2002,5177483.670300002,1760725.6670219982,741.1227698683084,252.03631076753481,0.013002441878831726,30077,Mountains,0.3400736301926328,3416758.003278004,489.0864591007736
28,Powell,2003,5301158.771089999,1859608.0584799997,769.0640898143042,269.7821062643261,0.013016084961713444,30077,Mountains,0.35079274905355,3441550.7126099993,499.2819835499781
28,Powell,2004,5299861.338880001,1874849.8847000003,771.2254567636788,272.82448846041916,0.012942763447399851,30077,Mountains,0.3537545163580082,3425011.4541800003,498.4009683032597
28,Powell,2005,5740574.17844,2030252.0869900002,820.4336399085322,290.1603668700872,0.01354422398557686,30077,Mountains,0.3536670764773082,3710322.0914499997,530.273273038445
28,Powell,2006,5913383.985950001,2161478.82404,831.1151069501055,303.7918234771609,0.01357704300877507,30077,Mountains,0.3655231639236688,3751905.1619100007,527.3232834729447
28,Powell,2007,6111889.63652,2201331.12497,858.7733084895322,309.30604538007583,0.013294427114921216,30077,Mountains,0.36017193632170985,3910558.5115500004,549.4672631094563
28,Powell,2008,6517275.950440004,2571797.02285,926.2757177998868,365.51975879050593,0.014867339697253486,30077,Mountains,0.3946122647570829,3945478.9275900037,560.7559590093808
28,Powell,2009,6398940.598130001,2454924.8169199997,902.1486815353167,346.1052892880304,0.014162074573365253,30077,Mountains,0.3836455080763551,3944015.781210001,556.0433922472862
28,Powell,2010,6807777.549700002,2610527.34918,969.9070451203878,371.92297324120244,0.014006778497124093,30077,Mountains,0.38346249273304145,4197250.200520002,597.9840718791854
28,Powell,2011,7032474.278219997,2697942.9826299995,992.8666212367636,380.90399302978955,0.013415994025977252,30077,Mountains,0.3836406470743439,4334531.295589997,611.9626282069742
28,Powell,2012,7261828.181757002,2699064.3205599994,1025.537096703432,381.1699365287388,0.012447089924784289,30077,Mountains,0.3716783505482169,4562763.861197002,644.3671601746933
28,Powell,2013,7694585.066589994,2881445.240059999,1106.0205644085086,414.1792784332325,0.012978898428268992,30077,Mountains,0.3744770140460566,4813139.826529996,691.841285975276
28,Powell,2014,7713761.615340001,3006538.343050002,1120.6976050181609,436.806384287375,0.01244273617948931,30077,Mountains,0.38976293188410677,4707223.272289999,683.8912207307858
28,Powell,2015,8344364.492600003,3458848.985960002,1227.1124253823534,508.6542626411768,0.013040892602900875,30077,Mountains,0.41451317101828405,4885515.506640001,718.4581627411767
28,Powell,2016,9440339.264516449,3471854.0300200004,1379.3599159141509,507.28434103156053,0.01302119419729889,30077,Mountains,0.36776793002235764,5968485.234496448,872.0755748825903
28,Powell,2017,10062038.658329997,3823185.3466999987,1477.9727759004109,561.5724657314922,0.014472443300526171,30077,Mountains,0.3799613057076582,6238853.3116299985,916.4003101689186
28,Powell,2018,10350500.155970016,4008429.4245999963,1485.433432257465,575.2625465843852,0.014464232733006874,30077,Mountains,0.38726915262041645,6342070.731370021,910.1708856730799
45,Prairie,2002,1725051.4169700001,246403.99068000002,1470.6320690281332,210.06307815856778,0.009679603656505343,30079,Plains,0.14283863556531032,1478647.42629,1260.5689908695654
45,Prairie,2003,1633897.0530599996,241066.50847,1398.884463236301,206.39255862157535,0.007842111531229668,30079,Plains,0.14754081844907252,1392830.5445899996,1192.4919046147256
45,Prairie,2004,1754275.9750900003,266580.21287000005,1521.4882698091938,231.20573535993066,0.008655482738725285,30079,Plains,0.1519602483619053,1487695.7622200004,1290.282534449263
45,Prairie,2005,1700328.99071,268393.20665999997,1548.5692082969035,244.43825743169396,0.007999797515946348,30079,Plains,0.15784780952768912,1431935.7840500001,1304.1309508652096
45,Prairie,2006,1644616.56116,271525.65784,1497.8292906739528,247.29112735883425,0.009029485479032956,30079,Plains,0.16509967384037794,1373090.90332,1250.5381633151185
45,Prairie,2007,1737546.3216700004,293411.89264000003,1604.3825684856884,270.9251086241921,0.008317135116503204,30079,Plains,0.16886565208690052,1444134.4290300005,1333.4574598614963
45,Prairie,2008,1957183.9206399994,332721.88752999995,1742.817382582368,296.2795080409617,0.009206726459780292,30079,Plains,0.17000031730344475,1624462.0331099995,1446.5378745414064
45,Prairie,2009,1958967.3063400004,313534.68912,1719.9010591220372,275.2718956277436,0.009146819800455102,30079,Plains,0.16005100652026022,1645432.6172200004,1444.6291634942936
45,Prairie,2010,2027069.3828399999,317087.72843,1713.499055655114,268.0369640152156,0.008373721932817494,30079,Plains,0.15642667740644786,1709981.65441,1445.4620916398985
45,Prairie,2011,2151825.29455,273804.99137000006,1887.5660478508773,240.17981699122814,0.006671173924177084,30079,Plains,0.127243132638823,1878020.3031800003,1647.3862308596492
45,Prairie,2012,2160469.6268599993,267268.69188,1893.4878412445216,234.2407466082384,0.00580173859552391,30079,Plains,0.12370860879374876,1893200.9349799992,1659.2470946362832
45,Prairie,2013,2198256.143040002,267728.36971000006,1890.1600542046447,230.20496105760967,0.006201579062565149,30079,Plains,0.12179125283360037,1930527.7733300019,1659.955093147035
45,Prairie,2014,2236719.215460001,295624.94084,1988.1948581866675,262.77772519111113,0.006345108300744779,30079,Plains,0.13216899948668887,1941094.274620001,1725.4171329955564
45,Prairie,2015,2600897.9470600006,447182.04941999994,2277.493824045535,391.57797672504375,0.008655080601157411,30079,Plains,0.1719337161711727,2153715.8976400006,1885.9158473204911
45,Prairie,2016,2878618.426300004,461225.11011999997,2468.7979642367104,395.5618440137221,0.009690417474577695,30079,Plains,0.16022446945593613,2417393.3161800043,2073.236120222988
45,Prairie,2017,3109352.2118399977,485836.96566999995,2796.180046618703,436.9037461061151,0.010378248898169311,30079,Plains,0.15625021952160895,2623515.246169998,2359.2763005125876
45,Prairie,2018,3110225.7212200016,500446.1959,2861.29321179393,460.3920845446182,0.010290682813431762,30079,Plains,0.160903497288196,2609779.5253200014,2400.9011272493117
13,Ravalli,2002,21916655.784824044,15677643.942046005,587.4519080310937,420.2220419761447,0.019170511056549284,30081,Missoula,0.7153301167827723,6239011.842778038,167.229866054949
13,Ravalli,2003,23622747.451282993,17168321.847696,618.6556529248636,449.6208319635449,0.019347051340278816,30081,Missoula,0.7267707485381238,6454425.603586994,169.0348209613187
13,Ravalli,2004,26792351.807006,19540617.747463,691.6118590311056,504.4171957836547,0.020161740486634758,30081,Missoula,0.7293356659475213,7251734.059543002,187.19466324745093
13,Ravalli,2005,28190771.45195599,20478001.242652997,722.6179496553877,524.9154424959755,0.019646879307315623,30081,Missoula,0.726407976367463,7712770.209302992,197.70250715941222
13,Ravalli,2006,29384457.892041013,21457074.474712994,742.8759421575278,542.4617488234861,0.019082589676132477,30081,Missoula,0.7302184901129244,7927383.417328019,200.41419333404167
13,Ravalli,2007,32124812.147027984,22857316.642803997,802.6587748801435,571.1045309647951,0.01853294942230085,30081,Missoula,0.7115159627452836,9267495.504223987,231.55424391534837
13,Ravalli,2008,34427590.120069005,24791432.106157996,855.918010095443,616.3496533365984,0.019612016278977667,30081,Missoula,0.720103615144013,9636158.013911009,239.56835675884463
13,Ravalli,2009,34822782.30280001,24935599.131459996,871.5282386324959,624.0764623951345,0.020295384249060335,30081,Missoula,0.7160714188382067,9887183.171340011,247.4517762373614
13,Ravalli,2010,37042486.874159016,26365886.95837099,918.5985585656297,653.8347664816117,0.020512979933021706,30081,Missoula,0.7117742134306846,10676599.915788025,264.76379208401795
13,Ravalli,2011,38107805.92982598,26862214.287214007,943.8465864972378,665.3180009217092,0.019611549774050645,30081,Missoula,0.7049005743516097,11245591.64261197,278.5285855755286
13,Ravalli,2012,38136532.922039874,26357719.554320022,939.9485599299996,649.6369396968432,0.01806342727287183,30081,Missoula,0.6911409489740836,11778813.367719851,290.3116202331564
13,Ravalli,2013,38620554.882760055,26966995.162130013,949.6546395878837,663.1010908362844,0.018442741567082782,30081,Missoula,0.6982549899656644,11653559.720630042,286.55354875159935
13,Ravalli,2014,39074284.135950975,27863541.38731999,959.0428818680749,683.8853640458481,0.01827830621607774,30081,Missoula,0.7130915384239542,11210742.748630986,275.15751782222685
13,Ravalli,2015,38880666.74504997,27501795.582400013,945.0129243139774,668.4440994190995,0.017012805526883126,30081,Missoula,0.7073385794213871,11378871.162649956,276.5688248948778
13,Ravalli,2016,39233433.52226097,27755833.059399996,936.2694139523906,662.3671501384115,0.01636226461529936,30081,Missoula,0.7074535814881303,11477600.462860975,273.90226381397906
13,Ravalli,2017,42418697.52083002,30077754.05808001,996.9610209840655,706.9134638074647,0.01662583822651854,30081,Missoula,0.7090683075148666,12340943.46275001,290.0475571766008
13,Ravalli,2018,43976773.07659992,31370920.749610007,1018.6410885898249,726.6496977117115,0.016291986597863566,30081,Missoula,0.7133520391541075,12605852.326989911,291.9913908781134
27,Richland,2002,7371879.356725999,2265274.554048,793.8702731774714,243.9451382778376,0.01063309497769433,30083,Plains,0.3072858960966575,5106604.802677999,549.9251348996338
27,Richland,2003,7583141.564650005,2234930.33174,824.7027258999461,243.05930742142468,0.009607520888906084,30083,Plains,0.2947235407233429,5348211.232910005,581.6434184785214
27,Richland,2004,7174402.051520004,2059629.6300100002,788.7425298504842,226.43245712510995,0.008069732005414746,30083,Plains,0.28708031905929177,5114772.4215100035,562.3100727253742
